date;ID;resultID;ap_id;ip_ap;expected_download_mbps;expected_upload_mbps;speedtest_server_url;payload_download_size;payload_upload_size;result_download_mbps;result_upload_mbps;result_start_date;result_end_date;duration;result_execution;test_type;workflow_process_id;ap_type;is_satellite;cumple;result_message;flow_id
2023-11-01 06:37:47.960;41910;3568917;7448;172.25.148.115;13440.00;3360.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 06:37:47.960;2023-11-01 06:38:09.773;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101063747-25598897-STX.py ] for speed test on [ 172.25.148.115 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:39:29.453;53807;3568918;7467;172.25.172.99;13440.00;3360.00;http://172.28.103.6;-1;-1;-1.00;-1.00;2023-11-01 06:39:29.453;2023-11-01 06:39:51.177;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101063929-67278794-STX.py ] for speed test on [ 172.25.172.99 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:06:11.813;36125;3568919;7496;172.25.182.19;20160.00;5040.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 06:06:11.813;2023-11-01 06:06:33.630;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101060611-32560737-STX.py ] for speed test on [ 172.25.182.19 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:23:14.543;36656;3568920;7531;172.25.182.67;13440.00;3360.00;http://172.25.133.10;4;2;15507.17;3395.20;2023-11-01 06:23:14.543;2023-11-01 06:24:05.163;50;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:45:07.233;21822;3568921;7573;172.25.78.107;16800.00;4200.00;http://172.25.133.10;4;2;17942.72;9383.41;2023-11-01 06:45:07.233;2023-11-01 06:46:02.037;54;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:31:22.543;41996;3568922;7580;172.25.87.219;13440.00;3360.00;http://172.25.133.10;4;2;17752.87;8377.98;2023-11-01 06:31:22.543;2023-11-01 06:32:12.077;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:13:10.537;46160;3568923;7601;172.25.218.51;20160.00;5040.00;http://181.49.90.146;12;4;21271.45;6983.39;2023-11-01 06:13:10.537;2023-11-01 06:14:38.543;88;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:51:50.737;48878;3568924;7614;172.25.165.139;13440.00;3360.00;http://181.49.90.144;-1;-1;-1.00;-1.00;2023-11-01 06:51:50.737;2023-11-01 06:52:12.537;21;failed;scheduled;MT-014280;indoor;1;FALLIDO;error from python script [ 20231101065150-41450013-STX.py ] for speed test on [ 172.25.165.139 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:27:39.820;32045;3568925;7648;172.25.191.251;13440.00;3360.00;http://172.25.133.10;4;2;20527.86;20571.54;2023-11-01 06:27:39.820;2023-11-01 06:28:16.307;36;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:04:06.923;20104;3568926;7672;172.25.196.211;20160.00;5040.00;http://172.28.103.2;12;4;24386.20;10391.84;2023-11-01 06:04:06.923;2023-11-01 06:05:29.403;82;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:54:38.617;31429;3568927;7698;172.25.167.179;13440.00;3360.00;http://172.28.103.6;4;2;17878.16;8390.40;2023-11-01 06:54:38.617;2023-11-01 06:55:28.050;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:54:27.360;31850;3568928;7701;172.25.27.91;13440.00;3360.00;http://181.49.90.145;4;2;22528.33;6382.95;2023-11-01 06:54:27.360;2023-11-01 06:55:31.210;63;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:04:40.957;42889;3568929;7727;172.25.146.99;13440.00;3360.00;http://172.25.133.10;4;2;17203.57;1717.96;2023-11-01 06:04:40.957;2023-11-01 06:07:09.357;148;succeeded;scheduled;MT-014280;indoor;0;NO;NULL;1
2023-11-01 06:40:39.220;30462;3568930;7742;172.25.92.91;13440.00;3360.00;http://172.28.103.2;4;2;17868.54;8415.39;2023-11-01 06:40:39.220;2023-11-01 06:41:28.720;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:51:05.350;36230;3568931;7779;172.25.194.131;13440.00;3360.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 06:51:05.350;2023-11-01 06:51:27.187;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101065105-18559882-STX.py ] for speed test on [ 172.25.194.131 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:19:21.840;43199;3568932;7782;172.25.229.115;13440.00;3360.00;http://181.49.90.145;4;2;14337.30;5922.80;2023-11-01 06:19:21.840;2023-11-01 06:20:20.777;58;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:58:30.543;74557;3568933;7797;172.25.193.83;16800.00;4200.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 06:58:30.543;2023-11-01 06:58:52.350;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101065830-17575834-STX.py ] for speed test on [ 172.25.193.83 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:09:16.080;43486;3568934;7855;172.25.145.203;20160.00;5040.00;http://172.28.103.6;-1;-1;-1.00;-1.00;2023-11-01 06:09:16.080;2023-11-01 06:09:37.890;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101060916-34216445-STX.py ] for speed test on [ 172.25.145.203 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:24:42.567;37174;3568935;7879;172.25.138.131;13440.00;3360.00;http://172.28.103.6;4;2;15501.85;8032.07;2023-11-01 06:24:42.567;2023-11-01 06:25:32.560;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:50:31.860;20899;3568936;7924;172.25.201.219;13440.00;3360.00;http://172.28.103.2;4;2;17906.00;7517.64;2023-11-01 06:50:31.860;2023-11-01 06:51:21.173;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:51:39.513;44945;3568937;7951;172.25.199.75;13440.00;3360.00;http://172.25.133.10;4;2;17392.12;8205.13;2023-11-01 06:51:39.513;2023-11-01 06:52:29.017;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:41:25.073;73914;3568938;7953;172.25.99.35;13440.00;3360.00;http://172.28.103.6;4;2;17895.68;8427.95;2023-11-01 06:41:25.073;2023-11-01 06:42:17.403;52;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:42:53.640;46040;3568939;7955;172.25.109.75;13440.00;3360.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 06:42:53.640;2023-11-01 06:43:15.377;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101064253-91972985-STX.py ] for speed test on [ 172.25.109.75 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:12:49.393;11183;3568940;7965;172.25.65.243;20160.00;5040.00;http://172.28.103.2;12;4;25056.16;24373.55;2023-11-01 06:12:49.393;2023-11-01 06:13:49.870;60;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:33:54.567;19505;3568941;7984;172.25.32.251;20160.00;5040.00;http://172.28.103.6;12;4;24380.45;10405.60;2023-11-01 06:33:54.567;2023-11-01 06:35:14.893;80;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:53:21.013;30223;3568942;7998;172.25.185.203;13440.00;3360.00;http://172.28.103.6;4;2;17892.94;8321.44;2023-11-01 06:53:21.013;2023-11-01 06:54:10.510;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:10:29.227;42847;3568943;8000;172.25.194.227;13440.00;3360.00;http://172.28.103.6;4;2;24697.06;15450.21;2023-11-01 06:10:29.227;2023-11-01 06:11:05.627;36;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:43:48.937;26257;3568944;8032;172.25.203.235;16800.00;4200.00;http://172.28.103.2;4;2;18150.18;9475.83;2023-11-01 06:43:48.937;2023-11-01 06:44:41.223;52;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:03:55.627;43127;3568945;8044;172.25.74.243;13440.00;3360.00;http://181.49.90.145;4;2;16711.71;5687.20;2023-11-01 06:03:55.627;2023-11-01 06:05:53.843;118;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:44:55.877;22157;3568946;8063;172.25.149.187;16800.00;4200.00;http://172.28.103.6;4;2;19931.29;9308.82;2023-11-01 06:44:55.877;2023-11-01 06:45:55.630;59;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:58:19.340;46938;3568947;8076;172.25.184.155;13440.00;3360.00;http://172.25.133.10;4;2;16099.39;7063.58;2023-11-01 06:58:19.340;2023-11-01 06:59:10.687;51;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:44:11.653;26080;3568948;8108;172.25.120.179;16800.00;4200.00;http://172.28.103.2;4;2;21007.81;9493.54;2023-11-01 06:44:11.653;2023-11-01 06:45:07.193;55;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:53:43.213;36423;3568949;8124;172.25.138.19;13440.00;3360.00;http://172.28.103.6;4;2;17855.89;8383.09;2023-11-01 06:53:43.213;2023-11-01 06:54:35.557;52;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:53:54.193;36147;3568950;8187;172.25.194.139;13440.00;3360.00;http://172.25.133.10;4;2;16657.35;14253.66;2023-11-01 06:53:54.193;2023-11-01 06:54:36.497;42;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:15:37.190;45401;3568951;8215;172.25.109.155;13440.00;3360.00;http://172.28.103.6;-1;-1;-1.00;-1.00;2023-11-01 06:15:37.190;2023-11-01 06:15:59.053;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101061537-72211008-STX.py ] for speed test on [ 172.25.109.155 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:26:33.000;36448;3568952;8230;172.25.64.227;13440.00;3360.00;http://172.25.133.10;4;2;17818.86;7830.57;2023-11-01 06:26:33.000;2023-11-01 06:27:22.347;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:35:12.120;41941;3568953;8236;172.25.248.211;13440.00;3360.00;http://181.49.90.146;-1;-1;-1.00;-1.00;2023-11-01 06:35:12.120;2023-11-01 06:37:20.493;128;failed;scheduled;MT-014280;indoor;1;FALLIDO;error from python script [ 20231101063512-65483585-STX.py ] for speed test on [ 172.25.248.211 ]: [ SpeedTest Python Script Error: Error running Speed test: SpeedTest command timed out!  ], exit code [ 1 ].;1
2023-11-01 06:52:37.263;22008;3568954;8254;172.25.78.227;13440.00;3360.00;http://172.28.103.2;4;2;3185.93;4773.56;2023-11-01 06:52:37.263;2023-11-01 06:55:06.050;148;succeeded;scheduled;MT-014280;indoor;0;NO;NULL;1
2023-11-01 06:40:04.067;18566;3568955;8276;172.25.66.163;16800.00;4200.00;http://172.28.103.2;4;2;18567.30;9333.10;2023-11-01 06:40:04.067;2023-11-01 06:40:55.387;51;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:57:12.610;18641;3568956;8300;172.25.230.75;16800.00;4200.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 06:57:12.610;2023-11-01 06:57:34.423;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101065712-73601488-STX.py ] for speed test on [ 172.25.230.75 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:22:19.213;14629;3568957;8318;172.25.197.59;20160.00;5040.00;http://172.28.103.2;12;4;24400.01;10422.52;2023-11-01 06:22:19.213;2023-11-01 06:23:38.543;79;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:18:03.600;31533;3568958;8326;172.25.121.147;20160.00;5040.00;http://172.28.103.2;12;4;14350.90;8773.18;2023-11-01 06:18:03.600;2023-11-01 06:20:42.023;158;succeeded;scheduled;MT-014280;indoor;0;NO;NULL;1
2023-11-01 06:08:53.517;18913;3568959;8331;172.25.249.11;20160.00;5040.00;http://172.28.103.2;12;4;24331.00;10335.22;2023-11-01 06:08:53.517;2023-11-01 06:10:13.863;80;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:05:30.983;36139;3568960;8378;172.25.138.163;20160.00;5040.00;http://172.25.133.10;12;4;24151.33;10238.59;2023-11-01 06:05:30.983;2023-11-01 06:06:50.627;79;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:55:53.737;30979;3568961;8381;172.25.82.75;16800.00;4200.00;http://172.28.103.6;-1;-1;-1.00;-1.00;2023-11-01 06:55:53.737;2023-11-01 06:56:15.620;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101065553-37590512-STX.py ] for speed test on [ 172.25.82.75 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:43:15.770;26476;3568962;8392;172.25.215.83;16800.00;4200.00;http://172.28.103.6;4;2;20998.07;9409.93;2023-11-01 06:43:15.770;2023-11-01 06:44:18.337;62;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:41:13.503;46029;3568963;8399;172.25.221.243;13440.00;3360.00;http://172.28.103.6;4;2;17611.58;8354.79;2023-11-01 06:41:13.503;2023-11-01 06:42:02.770;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:45:18.620;21666;3568964;8416;172.25.216.19;16800.00;4200.00;http://172.25.133.10;4;2;15082.01;9116.02;2023-11-01 06:45:18.620;2023-11-01 06:47:45.637;147;succeeded;scheduled;MT-014280;indoor;0;NO;NULL;1
2023-11-01 06:49:23.657;21615;3568965;8423;172.25.249.59;13440.00;3360.00;http://172.25.133.10;4;2;17824.29;8400.49;2023-11-01 06:49:23.657;2023-11-01 06:50:13.120;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:47:12.690;26520;3568966;8434;172.25.205.163;13440.00;3360.00;http://172.25.133.10;4;2;17797.99;8363.54;2023-11-01 06:47:12.690;2023-11-01 06:48:02.323;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:57:57.013;26859;3568967;8450;172.25.126.251;16800.00;4200.00;http://172.28.103.2;4;2;885.70;329.35;2023-11-01 06:57:57.013;2023-11-01 07:00:40.820;163;succeeded;scheduled;MT-014280;indoor;0;NO;NULL;1
2023-11-01 06:10:17.330;46178;3568968;8455;172.25.195.43;20160.00;5040.00;http://181.49.90.145;12;4;22616.67;6933.92;2023-11-01 06:10:17.330;2023-11-01 06:11:46.740;89;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:48:16.493;47644;3568969;8480;172.25.177.195;13440.00;3360.00;http://172.28.103.6;4;2;13535.37;687.86;2023-11-01 06:48:16.493;2023-11-01 06:50:45.383;148;succeeded;scheduled;MT-014280;indoor;0;NO;NULL;1
2023-11-01 06:29:06.860;36151;3568970;8551;172.25.142.59;13440.00;3360.00;http://181.49.90.144;4;2;50058.25;29259.99;2023-11-01 06:29:06.860;2023-11-01 06:29:29.333;22;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:57:45.910;30977;3568971;8557;172.25.185.243;16800.00;4200.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 06:57:45.910;2023-11-01 06:58:07.673;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101065745-35080204-STX.py ] for speed test on [ 172.25.185.243 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:53:32.107;36646;3568972;8599;172.25.182.91;13440.00;3360.00;http://172.25.133.10;4;2;17805.91;8293.31;2023-11-01 06:53:32.107;2023-11-01 06:54:21.433;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:02:53.813;21511;3568973;8605;172.25.179.43;20160.00;5040.00;http://172.25.133.10;12;4;24177.86;8718.19;2023-11-01 06:02:53.813;2023-11-01 06:04:14.783;80;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:40:27.273;70754;3568974;8621;172.25.207.83;13440.00;3360.00;http://172.28.103.2;4;2;17758.42;8453.52;2023-11-01 06:40:27.273;2023-11-01 06:41:17.760;50;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:57:01.577;19087;3568975;8656;172.25.251.131;16800.00;4200.00;http://172.25.133.10;4;2;19235.70;7945.38;2023-11-01 06:57:01.577;2023-11-01 06:57:53.083;51;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:03:41.897;21275;3568976;8659;172.28.123.27;20160.00;5040.00;http://181.49.90.146;12;4;23662.80;6744.75;2023-11-01 06:03:41.897;2023-11-01 06:05:06.337;84;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:32:57.117;42163;3568977;8683;172.25.161.203;13440.00;3360.00;http://181.49.90.146;4;2;14310.01;5795.40;2023-11-01 06:32:57.117;2023-11-01 06:33:55.757;58;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:39:52.377;18705;3568978;8703;172.25.7.115;16800.00;4200.00;http://181.49.90.145;4;2;19613.37;5348.60;2023-11-01 06:39:52.377;2023-11-01 06:40:46.753;54;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:25:27.320;37334;3568979;8712;172.25.194.83;13440.00;3360.00;http://172.28.103.6;4;2;17900.66;8225.28;2023-11-01 06:25:27.320;2023-11-01 06:26:16.677;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:37:03.443;39366;3568980;8731;172.25.52.51;13440.00;3360.00;http://172.28.103.6;4;2;17914.92;8373.05;2023-11-01 06:37:03.443;2023-11-01 06:37:52.680;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:45:42.437;45560;3568981;8745;172.25.251.139;13440.00;3360.00;http://172.28.103.6;4;2;17910.69;8328.94;2023-11-01 06:45:42.437;2023-11-01 06:46:31.863;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:54:49.623;30930;3568982;8758;172.25.218.203;13440.00;3360.00;http://172.25.133.10;4;2;17806.78;8381.50;2023-11-01 06:54:49.623;2023-11-01 06:55:39.013;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:49:46.167;21719;3568983;8778;172.25.9.171;16800.00;4200.00;http://181.49.90.144;-1;-1;-1.00;-1.00;2023-11-01 06:49:46.167;2023-11-01 06:50:07.967;21;failed;scheduled;MT-014280;indoor;1;FALLIDO;error from python script [ 20231101064946-44214864-STX.py ] for speed test on [ 172.25.9.171 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:56:16.467;45326;3568984;8808;172.25.11.19;13440.00;3360.00;http://181.49.90.145;4;2;9327.47;4382.03;2023-11-01 06:56:16.467;2023-11-01 06:59:00.890;164;succeeded;scheduled;MT-014280;indoor;1;NO;NULL;1
2023-11-01 06:48:38.667;49033;3568985;8838;172.25.94.3;13440.00;3360.00;http://181.49.90.146;4;2;16331.92;3802.96;2023-11-01 06:48:38.667;2023-11-01 06:49:33.220;54;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:54:16.377;45145;3568986;8859;172.25.10.251;13440.00;3360.00;http://181.49.90.145;4;2;18486.16;4182.41;2023-11-01 06:54:16.377;2023-11-01 06:56:06.407;110;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:52:01.937;21617;3568987;8873;172.28.120.147;16800.00;4200.00;http://181.49.90.145;4;2;21047.78;5904.64;2023-11-01 06:52:01.937;2023-11-01 06:53:04.910;62;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:02:29.357;42954;3568988;8911;172.25.128.123;13440.00;3360.00;http://172.28.103.2;4;2;17893.49;8186.40;2023-11-01 06:02:29.357;2023-11-01 06:03:20.853;51;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:50:20.717;49056;3568989;8932;172.25.94.51;13440.00;3360.00;http://181.49.90.145;-1;-1;-1.00;-1.00;2023-11-01 06:50:20.717;2023-11-01 06:50:42.563;21;failed;scheduled;MT-014280;indoor;1;FALLIDO;error from python script [ 20231101065020-95816564-STX.py ] for speed test on [ 172.25.94.51 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:59:03.580;21062;3568990;8965;172.25.254.251;16800.00;4200.00;http://181.49.90.146;4;2;20053.33;4756.08;2023-11-01 06:59:03.580;2023-11-01 07:01:10.637;127;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:58:08.380;74559;3568991;8990;172.25.181.67;16800.00;4200.00;http://172.25.133.10;4;2;22322.85;9825.23;2023-11-01 06:58:08.380;2023-11-01 06:59:04.187;55;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:47:29.573;20972;3568992;9021;172.25.9.75;16800.00;4200.00;http://181.49.90.146;4;2;21253.06;5915.58;2023-11-01 06:47:29.573;2023-11-01 06:48:31.447;61;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:46:29.817;25930;3568993;9028;172.28.121.139;16800.00;4200.00;http://181.49.90.146;4;2;19325.85;4821.84;2023-11-01 06:46:29.817;2023-11-01 06:47:26.343;56;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:02:07.313;21598;3568994;9038;172.25.9.43;20160.00;5040.00;http://181.49.90.146;12;4;28068.04;5477.49;2023-11-01 06:02:07.313;2023-11-01 06:03:32.970;85;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:44:33.647;49226;3568995;9039;172.28.122.59;13440.00;3360.00;http://181.49.90.145;4;2;17134.40;4033.91;2023-11-01 06:44:33.647;2023-11-01 06:46:25.143;111;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:50:54.323;21622;3568996;9066;172.28.120.131;16800.00;4200.00;http://172.28.103.2;4;2;21022.91;9384.29;2023-11-01 06:50:54.323;2023-11-01 06:51:50.713;56;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:42:20.690;74377;3568997;9070;172.25.94.131;13440.00;3360.00;http://181.49.90.145;4;2;17306.21;3911.43;2023-11-01 06:42:20.690;2023-11-01 06:43:17.103;56;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:03:31.007;20277;3568998;9076;172.25.178.139;20160.00;5040.00;http://172.25.133.10;12;4;24177.07;10378.89;2023-11-01 06:03:31.007;2023-11-01 06:04:50.747;79;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:43:26.723;20634;3568999;9100;172.25.254.171;16800.00;4200.00;http://181.49.90.145;4;2;21948.82;5816.03;2023-11-01 06:43:26.723;2023-11-01 06:44:27.377;60;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:06:48.223;20849;3569000;9113;172.25.254.195;20160.00;5040.00;http://181.49.90.146;12;4;23698.14;6801.93;2023-11-01 06:06:48.223;2023-11-01 06:08:12.947;84;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:53:09.993;22187;3569001;9115;172.28.123.99;16800.00;4200.00;http://181.49.90.146;4;2;22093.65;5833.54;2023-11-01 06:53:09.993;2023-11-01 06:54:11.847;61;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:52:25.407;39417;3569002;9120;172.25.145.43;13440.00;3360.00;http://172.28.103.6;4;2;17795.80;8281.35;2023-11-01 06:52:25.407;2023-11-01 06:53:14.647;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:05:42.650;42182;3569003;10253;172.25.207.243;20160.00;5040.00;http://181.49.90.144;12;4;18563.45;5041.78;2023-11-01 06:05:42.650;2023-11-01 06:08:20.940;158;succeeded;scheduled;MT-014280;indoor;0;NO;NULL;1
2023-11-01 06:36:51.987;39294;3569004;10298;172.25.146.251;13440.00;3360.00;http://181.49.90.145;4;2;13268.15;5493.53;2023-11-01 06:36:51.987;2023-11-01 06:39:05.773;133;succeeded;scheduled;MT-014280;indoor;1;NO;NULL;1
2023-11-01 06:05:19.797;20897;3569005;10366;172.25.10.19;20160.00;5040.00;http://181.49.90.145;12;4;23764.84;5094.00;2023-11-01 06:05:19.797;2023-11-01 06:06:45.170;85;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:51:27.607;30469;3569006;10373;172.25.237.75;13440.00;3360.00;http://172.28.103.6;4;2;17875.95;8370.62;2023-11-01 06:51:27.607;2023-11-01 06:52:16.990;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:44:22.570;48994;3569007;10544;172.25.207.91;13440.00;3360.00;http://181.49.90.146;4;2;15419.14;4457.44;2023-11-01 06:44:22.570;2023-11-01 06:45:18.890;56;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
